src,dst,rel,label,edge_semantic,edge_reason
1756,4828,drug_disease,1,positive,direct:therapeutic
1756,4712,drug_disease,1,positive,direct:therapeutic
1757,3283,drug_disease,1,positive,direct:therapeutic
1758,2981,drug_disease,1,positive,direct:therapeutic
1758,4553,drug_disease,1,positive,direct:therapeutic
1758,4661,drug_disease,1,positive,direct:therapeutic
1758,4506,drug_disease,1,positive,direct:therapeutic
1758,4569,drug_disease,1,positive,direct:therapeutic
1758,3177,drug_disease,1,positive,direct:therapeutic
1759,4281,drug_disease,1,positive,direct:therapeutic
1759,4544,drug_disease,1,positive,direct:therapeutic
1760,4610,drug_disease,1,positive,direct:therapeutic
1760,2063,drug_disease,1,positive,direct:therapeutic
1760,86,drug_disease,1,positive,direct:therapeutic
1760,333,drug_disease,1,positive,direct:therapeutic
1760,4593,drug_disease,1,positive,direct:therapeutic
1760,4589,drug_disease,1,positive,direct:therapeutic
1760,4631,drug_disease,1,positive,direct:therapeutic
1760,250,drug_disease,1,positive,direct:therapeutic
1760,2085,drug_disease,1,positive,direct:therapeutic
1760,3524,drug_disease,1,positive,direct:therapeutic
1760,4126,drug_disease,1,positive,direct:therapeutic
1760,4590,drug_disease,1,positive,direct:therapeutic
1760,884,drug_disease,1,positive,direct:therapeutic
1760,3162,drug_disease,1,positive,direct:therapeutic
1760,4730,drug_disease,1,positive,direct:therapeutic
1760,4717,drug_disease,1,positive,direct:therapeutic
1760,4558,drug_disease,1,positive,direct:therapeutic
1760,585,drug_disease,1,positive,direct:therapeutic
1760,4869,drug_disease,1,positive,direct:therapeutic
1760,4727,drug_disease,1,positive,direct:therapeutic
1760,4345,drug_disease,1,positive,direct:therapeutic
1760,925,drug_disease,1,positive,direct:therapeutic
1760,4565,drug_disease,1,positive,direct:therapeutic
1760,4641,drug_disease,1,positive,direct:therapeutic
1761,1522,drug_disease,1,positive,direct:therapeutic
1761,4214,drug_disease,1,positive,direct:therapeutic
1762,4548,drug_disease,1,positive,direct:therapeutic
1762,3319,drug_disease,1,positive,direct:therapeutic
1763,2063,drug_disease,1,positive,direct:therapeutic
1763,4593,drug_disease,1,positive,direct:therapeutic
1763,3162,drug_disease,1,positive,direct:therapeutic
1763,4730,drug_disease,1,positive,direct:therapeutic
1764,4038,drug_disease,1,positive,direct:therapeutic
1764,4511,drug_disease,1,positive,direct:therapeutic
1764,4312,drug_disease,1,positive,direct:therapeutic
1764,1295,drug_disease,1,positive,direct:therapeutic
1764,3319,drug_disease,1,positive,direct:therapeutic
1764,5010,drug_disease,1,positive,direct:therapeutic
1764,4605,drug_disease,1,positive,direct:therapeutic
1764,4717,drug_disease,1,positive,direct:therapeutic
1764,1444,drug_disease,1,positive,direct:therapeutic
1764,4587,drug_disease,1,positive,direct:therapeutic
1764,4591,drug_disease,1,positive,direct:therapeutic
1764,4727,drug_disease,1,positive,direct:therapeutic
1764,925,drug_disease,1,positive,direct:therapeutic
1764,4641,drug_disease,1,positive,direct:therapeutic
1765,3177,drug_disease,1,positive,direct:therapeutic
1765,860,drug_disease,1,positive,direct:therapeutic
1765,4665,drug_disease,1,positive,direct:therapeutic
1766,4423,drug_disease,1,positive,direct:therapeutic
1766,5011,drug_disease,1,positive,direct:therapeutic
1766,1932,drug_disease,1,positive,direct:therapeutic
1766,5012,drug_disease,1,positive,direct:therapeutic
1766,2981,drug_disease,1,positive,direct:therapeutic
1766,2239,drug_disease,1,positive,direct:therapeutic
1766,332,drug_disease,1,positive,direct:therapeutic
1766,2903,drug_disease,1,positive,direct:therapeutic
1766,452,drug_disease,1,positive,direct:therapeutic
1766,2807,drug_disease,1,positive,direct:therapeutic
1766,1699,drug_disease,1,positive,direct:therapeutic
1766,961,drug_disease,1,positive,direct:therapeutic
1766,860,drug_disease,1,positive,direct:therapeutic
1766,4558,drug_disease,1,positive,direct:therapeutic
1766,1444,drug_disease,1,positive,direct:therapeutic
1766,1180,drug_disease,1,positive,direct:therapeutic
1766,4570,drug_disease,1,positive,direct:therapeutic
1766,4538,drug_disease,1,positive,direct:therapeutic
1766,161,drug_disease,1,positive,direct:therapeutic
1766,4665,drug_disease,1,positive,direct:therapeutic
1767,2484,drug_disease,1,positive,direct:therapeutic
1767,4512,drug_disease,1,positive,direct:therapeutic
1767,1728,drug_disease,1,positive,direct:therapeutic
1767,620,drug_disease,1,positive,direct:therapeutic
1767,261,drug_disease,1,positive,direct:therapeutic
1767,4561,drug_disease,1,positive,direct:therapeutic
1767,3674,drug_disease,1,positive,direct:therapeutic
1767,1361,drug_disease,1,positive,direct:therapeutic
1767,2981,drug_disease,1,positive,direct:therapeutic
1767,4506,drug_disease,1,positive,direct:therapeutic
1767,2782,drug_disease,1,positive,direct:therapeutic
1767,3251,drug_disease,1,positive,direct:therapeutic
1767,262,drug_disease,1,positive,direct:therapeutic
1767,4534,drug_disease,1,positive,direct:therapeutic
1767,4536,drug_disease,1,positive,direct:therapeutic
1767,3950,drug_disease,1,positive,direct:therapeutic
1767,4010,drug_disease,1,positive,direct:therapeutic
1767,636,drug_disease,1,positive,direct:therapeutic
1767,3600,drug_disease,1,positive,direct:therapeutic
1767,4569,drug_disease,1,positive,direct:therapeutic
1767,2610,drug_disease,1,positive,direct:therapeutic
1767,4548,drug_disease,1,positive,direct:therapeutic
1767,4163,drug_disease,1,positive,direct:therapeutic
1767,4718,drug_disease,1,positive,direct:therapeutic
1767,3524,drug_disease,1,positive,direct:therapeutic
1767,4099,drug_disease,1,positive,direct:therapeutic
1767,4572,drug_disease,1,positive,direct:therapeutic
1767,3642,drug_disease,1,positive,direct:therapeutic
1767,3319,drug_disease,1,positive,direct:therapeutic
1767,4100,drug_disease,1,positive,direct:therapeutic
1767,4590,drug_disease,1,positive,direct:therapeutic
1767,3507,drug_disease,1,positive,direct:therapeutic
1767,1148,drug_disease,1,positive,direct:therapeutic
1767,3177,drug_disease,1,positive,direct:therapeutic
1767,5013,drug_disease,1,positive,direct:therapeutic
1767,2248,drug_disease,1,positive,direct:therapeutic
1767,1185,drug_disease,1,positive,direct:therapeutic
1767,1444,drug_disease,1,positive,direct:therapeutic
1767,4537,drug_disease,1,positive,direct:therapeutic
1767,4587,drug_disease,1,positive,direct:therapeutic
1767,2595,drug_disease,1,positive,direct:therapeutic
1767,5014,drug_disease,1,positive,direct:therapeutic
1767,1868,drug_disease,1,positive,direct:therapeutic
1767,4422,drug_disease,1,positive,direct:therapeutic
1767,200,drug_disease,1,positive,direct:therapeutic
1767,4570,drug_disease,1,positive,direct:therapeutic
1767,4609,drug_disease,1,positive,direct:therapeutic
1767,4709,drug_disease,1,positive,direct:therapeutic
1767,4538,drug_disease,1,positive,direct:therapeutic
1767,1869,drug_disease,1,positive,direct:therapeutic
1767,4453,drug_disease,1,positive,direct:therapeutic
1767,2667,drug_disease,1,positive,direct:therapeutic
1767,5015,drug_disease,1,positive,direct:therapeutic
1767,2789,drug_disease,1,positive,direct:therapeutic
1767,3310,drug_disease,1,positive,direct:therapeutic
1767,4529,drug_disease,1,positive,direct:therapeutic
1767,4690,drug_disease,1,positive,direct:therapeutic
1767,4693,drug_disease,1,positive,direct:therapeutic
1767,4560,drug_disease,1,positive,direct:therapeutic
1768,261,drug_disease,1,positive,direct:therapeutic
1768,1623,drug_disease,1,positive,direct:therapeutic
1768,110,drug_disease,1,positive,direct:therapeutic
1768,3950,drug_disease,1,positive,direct:therapeutic
1768,4548,drug_disease,1,positive,direct:therapeutic
1768,4718,drug_disease,1,positive,direct:therapeutic
1768,3524,drug_disease,1,positive,direct:therapeutic
1768,3319,drug_disease,1,positive,direct:therapeutic
1768,3354,drug_disease,1,positive,direct:therapeutic
1768,4513,drug_disease,1,positive,direct:therapeutic
1768,2248,drug_disease,1,positive,direct:therapeutic
1768,4914,drug_disease,1,positive,direct:therapeutic
1768,4361,drug_disease,1,positive,direct:therapeutic
1768,1868,drug_disease,1,positive,direct:therapeutic
1768,200,drug_disease,1,positive,direct:therapeutic
1768,4560,drug_disease,1,positive,direct:therapeutic
1769,4377,drug_disease,1,positive,direct:therapeutic
1769,4557,drug_disease,1,positive,direct:therapeutic
1770,4463,drug_disease,1,positive,direct:therapeutic
1770,633,drug_disease,1,positive,direct:therapeutic
1770,1809,drug_disease,1,positive,direct:therapeutic
1770,4507,drug_disease,1,positive,direct:therapeutic
1770,2733,drug_disease,1,positive,direct:therapeutic
1770,4551,drug_disease,1,positive,direct:therapeutic
1771,4506,drug_disease,1,positive,direct:therapeutic
1771,2412,drug_disease,1,positive,direct:therapeutic
1771,636,drug_disease,1,positive,direct:therapeutic
1771,2778,drug_disease,1,positive,direct:therapeutic
1771,3319,drug_disease,1,positive,direct:therapeutic
1771,4532,drug_disease,1,positive,direct:therapeutic
1771,200,drug_disease,1,positive,direct:therapeutic
1772,4099,drug_disease,1,positive,direct:therapeutic
1772,3498,drug_disease,1,positive,direct:therapeutic
1772,200,drug_disease,1,positive,direct:therapeutic
1772,4770,drug_disease,1,positive,direct:therapeutic
1773,333,drug_disease,1,positive,direct:therapeutic
1773,4320,drug_disease,1,positive,direct:therapeutic
1774,4440,drug_disease,1,positive,direct:therapeutic
1774,439,drug_disease,1,positive,direct:therapeutic
1774,2063,drug_disease,1,positive,direct:therapeutic
1774,684,drug_disease,1,positive,direct:therapeutic
1774,86,drug_disease,1,positive,direct:therapeutic
1774,3623,drug_disease,1,positive,direct:therapeutic
1774,308,drug_disease,1,positive,direct:therapeutic
1774,2981,drug_disease,1,positive,direct:therapeutic
1774,2933,drug_disease,1,positive,direct:therapeutic
1774,4506,drug_disease,2,negative,direct:mechanism
1774,4506,drug_disease,1,positive,direct:therapeutic
1774,1286,drug_disease,1,positive,direct:therapeutic
1774,4552,drug_disease,1,positive,direct:therapeutic
1774,333,drug_disease,1,positive,direct:therapeutic
1774,435,drug_disease,1,positive,direct:therapeutic
1774,3505,drug_disease,1,positive,direct:therapeutic
1774,645,drug_disease,1,positive,direct:therapeutic
1774,633,drug_disease,1,positive,direct:therapeutic
1774,3061,drug_disease,1,positive,direct:therapeutic
1774,262,drug_disease,1,positive,direct:therapeutic
1774,4182,drug_disease,1,positive,direct:therapeutic
1774,4697,drug_disease,1,positive,direct:therapeutic
1774,4631,drug_disease,1,positive,direct:therapeutic
1774,4526,drug_disease,1,positive,direct:therapeutic
1774,250,drug_disease,1,positive,direct:therapeutic
1774,4312,drug_disease,1,positive,direct:therapeutic
1774,4632,drug_disease,1,positive,direct:therapeutic
1774,1371,drug_disease,1,positive,direct:therapeutic
1774,3643,drug_disease,1,positive,direct:therapeutic
1774,1100,drug_disease,1,positive,direct:therapeutic
1774,4586,drug_disease,1,positive,direct:therapeutic
1774,4748,drug_disease,1,positive,direct:therapeutic
1774,4340,drug_disease,1,positive,direct:therapeutic
1774,4871,drug_disease,1,positive,direct:therapeutic
1774,3879,drug_disease,1,positive,direct:therapeutic
1774,10,drug_disease,1,positive,direct:therapeutic
1774,5016,drug_disease,1,positive,direct:therapeutic
1774,4548,drug_disease,1,positive,direct:therapeutic
1774,4099,drug_disease,1,positive,direct:therapeutic
1774,4564,drug_disease,1,positive,direct:therapeutic
1774,4865,drug_disease,1,positive,direct:therapeutic
1774,1391,drug_disease,1,positive,direct:therapeutic
1774,1134,drug_disease,1,positive,direct:therapeutic
1774,4723,drug_disease,1,positive,direct:therapeutic
1774,59,drug_disease,1,positive,direct:therapeutic
1774,3133,drug_disease,1,positive,direct:therapeutic
1774,2986,drug_disease,1,positive,direct:therapeutic
1774,4636,drug_disease,1,positive,direct:therapeutic
1774,1502,drug_disease,1,positive,direct:therapeutic
1774,4558,drug_disease,1,positive,direct:therapeutic
1774,4525,drug_disease,1,positive,direct:therapeutic
1774,5017,drug_disease,1,positive,direct:therapeutic
1774,4587,drug_disease,1,positive,direct:therapeutic
1774,2595,drug_disease,1,positive,direct:therapeutic
1774,200,drug_disease,1,positive,direct:therapeutic
1774,4797,drug_disease,1,positive,direct:therapeutic
1774,593,drug_disease,1,positive,direct:therapeutic
1774,4609,drug_disease,1,positive,direct:therapeutic
1774,4203,drug_disease,1,positive,direct:therapeutic
1774,4600,drug_disease,1,positive,direct:therapeutic
1774,2946,drug_disease,1,positive,direct:therapeutic
1774,2476,drug_disease,1,positive,direct:therapeutic
1774,4726,drug_disease,1,positive,direct:therapeutic
1774,2461,drug_disease,1,positive,direct:therapeutic
1774,4727,drug_disease,1,positive,direct:therapeutic
1774,413,drug_disease,1,positive,direct:therapeutic
1774,4345,drug_disease,1,positive,direct:therapeutic
1774,5018,drug_disease,1,positive,direct:therapeutic
1774,4699,drug_disease,1,positive,direct:therapeutic
1774,1609,drug_disease,1,positive,direct:therapeutic
1774,4785,drug_disease,1,positive,direct:therapeutic
1774,4320,drug_disease,2,negative,direct:mechanism
1774,4320,drug_disease,1,positive,direct:therapeutic
1774,4639,drug_disease,1,positive,direct:therapeutic
1774,4941,drug_disease,1,positive,direct:therapeutic
1774,4942,drug_disease,1,positive,direct:therapeutic
1775,2258,drug_disease,1,positive,direct:therapeutic
1776,1143,drug_disease,1,positive,direct:therapeutic
1776,3354,drug_disease,1,positive,direct:therapeutic
1776,3310,drug_disease,1,positive,direct:therapeutic
1777,4584,drug_disease,1,positive,direct:therapeutic
1777,2317,drug_disease,1,positive,direct:therapeutic
1777,4594,drug_disease,1,positive,direct:therapeutic
1777,2933,drug_disease,1,positive,direct:therapeutic
1777,4511,drug_disease,1,positive,direct:therapeutic
1777,3642,drug_disease,1,positive,direct:therapeutic
1777,4707,drug_disease,1,positive,direct:therapeutic
1777,3498,drug_disease,1,positive,direct:therapeutic
1777,4595,drug_disease,1,positive,direct:therapeutic
1777,2986,drug_disease,1,positive,direct:therapeutic
1777,4717,drug_disease,1,positive,direct:therapeutic
1777,4611,drug_disease,1,positive,direct:therapeutic
1777,76,drug_disease,1,positive,direct:therapeutic
1777,3195,drug_disease,1,positive,direct:therapeutic
1777,4639,drug_disease,1,positive,direct:therapeutic
1777,4641,drug_disease,1,positive,direct:therapeutic
1778,2591,drug_disease,1,positive,direct:therapeutic
1778,86,drug_disease,1,positive,direct:therapeutic
1778,1345,drug_disease,1,positive,direct:therapeutic
1778,4594,drug_disease,1,positive,direct:therapeutic
1778,2933,drug_disease,1,positive,direct:therapeutic
1778,4229,drug_disease,1,positive,direct:therapeutic
1778,4675,drug_disease,1,positive,direct:therapeutic
1778,4707,drug_disease,1,positive,direct:therapeutic
1778,4595,drug_disease,1,positive,direct:therapeutic
1778,4367,drug_disease,1,positive,direct:therapeutic
1778,2500,drug_disease,1,positive,direct:therapeutic
1778,4611,drug_disease,1,positive,direct:therapeutic
1778,76,drug_disease,1,positive,direct:therapeutic
1778,3195,drug_disease,1,positive,direct:therapeutic
1778,2460,drug_disease,1,positive,direct:therapeutic
1778,4345,drug_disease,1,positive,direct:therapeutic
1778,476,drug_disease,1,positive,direct:therapeutic
1779,267,drug_disease,1,positive,direct:therapeutic
1779,1270,drug_disease,1,positive,direct:therapeutic
1779,4818,drug_disease,1,positive,direct:therapeutic
1779,4822,drug_disease,1,positive,direct:therapeutic
1779,4615,drug_disease,1,positive,direct:therapeutic
1780,3319,drug_disease,1,positive,direct:therapeutic
1780,2821,drug_disease,1,positive,direct:therapeutic
1780,4549,drug_disease,1,positive,direct:therapeutic
1781,4548,drug_disease,1,positive,direct:therapeutic
1781,5019,drug_disease,1,positive,direct:therapeutic
1782,4532,drug_disease,1,positive,direct:therapeutic
1782,4529,drug_disease,1,positive,direct:therapeutic
1783,1931,drug_disease,1,positive,direct:therapeutic
1783,2784,drug_disease,1,positive,direct:therapeutic
1783,5020,drug_disease,1,positive,direct:therapeutic
1783,3642,drug_disease,1,positive,direct:therapeutic
1783,1113,drug_disease,1,positive,direct:therapeutic
1783,4590,drug_disease,1,positive,direct:therapeutic
1784,4582,drug_disease,1,positive,direct:therapeutic
1785,4423,drug_disease,1,positive,direct:therapeutic
1785,4562,drug_disease,1,positive,direct:therapeutic
1785,2441,drug_disease,1,positive,direct:therapeutic
1785,2981,drug_disease,1,positive,direct:therapeutic
1785,2239,drug_disease,1,positive,direct:therapeutic
1785,1507,drug_disease,1,positive,direct:therapeutic
1785,1711,drug_disease,1,positive,direct:therapeutic
1785,1239,drug_disease,1,positive,direct:therapeutic
1785,4553,drug_disease,1,positive,direct:therapeutic
1785,2615,drug_disease,1,positive,direct:therapeutic
1785,4661,drug_disease,1,positive,direct:therapeutic
1785,2499,drug_disease,1,positive,direct:therapeutic
1785,5021,drug_disease,1,positive,direct:therapeutic
1785,4038,drug_disease,1,positive,direct:therapeutic
1785,4539,drug_disease,1,positive,direct:therapeutic
1785,2807,drug_disease,1,positive,direct:therapeutic
1785,4569,drug_disease,1,positive,direct:therapeutic
1785,1465,drug_disease,1,positive,direct:therapeutic
1785,961,drug_disease,1,positive,direct:therapeutic
1785,4993,drug_disease,1,positive,direct:therapeutic
1785,4554,drug_disease,1,positive,direct:therapeutic
1785,952,drug_disease,1,positive,direct:therapeutic
1785,3507,drug_disease,1,positive,direct:therapeutic
1785,3177,drug_disease,1,positive,direct:therapeutic
1785,4008,drug_disease,1,positive,direct:therapeutic
1785,2589,drug_disease,1,positive,direct:therapeutic
1785,796,drug_disease,1,positive,direct:therapeutic
1785,1189,drug_disease,1,positive,direct:therapeutic
1785,4694,drug_disease,1,positive,direct:therapeutic
1785,4558,drug_disease,1,positive,direct:therapeutic
1785,1444,drug_disease,1,positive,direct:therapeutic
1785,4972,drug_disease,1,positive,direct:therapeutic
1785,1180,drug_disease,1,positive,direct:therapeutic
1785,1641,drug_disease,1,positive,direct:therapeutic
1785,1846,drug_disease,1,positive,direct:therapeutic
1785,5022,drug_disease,1,positive,direct:therapeutic
1785,2108,drug_disease,1,positive,direct:therapeutic
1785,107,drug_disease,1,positive,direct:therapeutic
1785,2018,drug_disease,1,positive,direct:therapeutic
1785,4538,drug_disease,1,positive,direct:therapeutic
1785,1014,drug_disease,1,positive,direct:therapeutic
1785,4618,drug_disease,1,positive,direct:therapeutic
1785,3660,drug_disease,1,positive,direct:therapeutic
1785,4608,drug_disease,1,positive,direct:therapeutic
1785,689,drug_disease,1,positive,direct:therapeutic
1785,547,drug_disease,1,positive,direct:therapeutic
1785,4662,drug_disease,1,positive,direct:therapeutic
1785,4565,drug_disease,1,positive,direct:therapeutic
1785,5023,drug_disease,1,positive,direct:therapeutic
1785,4719,drug_disease,1,positive,direct:therapeutic
1785,4921,drug_disease,1,positive,direct:therapeutic
1785,4862,drug_disease,1,positive,direct:therapeutic
1786,4548,drug_disease,1,positive,direct:therapeutic
1787,1809,drug_disease,1,positive,direct:therapeutic
1788,4573,drug_disease,1,positive,direct:therapeutic
1788,4582,drug_disease,1,positive,direct:therapeutic
1788,1185,drug_disease,1,positive,direct:therapeutic
1788,3344,drug_disease,1,positive,direct:therapeutic
1789,4163,drug_disease,1,positive,direct:therapeutic
1789,1084,drug_disease,1,positive,direct:therapeutic
1789,4621,drug_disease,1,positive,direct:therapeutic
1790,3027,drug_disease,1,positive,direct:therapeutic
1790,1148,drug_disease,1,positive,direct:therapeutic
1791,4423,drug_disease,1,positive,direct:therapeutic
1791,1382,drug_disease,1,positive,direct:therapeutic
1791,2441,drug_disease,1,positive,direct:therapeutic
1791,2981,drug_disease,1,positive,direct:therapeutic
1791,2627,drug_disease,1,positive,direct:therapeutic
1791,4661,drug_disease,1,positive,direct:therapeutic
1791,1630,drug_disease,1,positive,direct:therapeutic
1791,1836,drug_disease,1,positive,direct:therapeutic
1791,2903,drug_disease,1,positive,direct:therapeutic
1791,452,drug_disease,1,positive,direct:therapeutic
1791,3122,drug_disease,1,positive,direct:therapeutic
1791,4569,drug_disease,1,positive,direct:therapeutic
1791,1465,drug_disease,1,positive,direct:therapeutic
1791,2106,drug_disease,1,positive,direct:therapeutic
1791,4721,drug_disease,1,positive,direct:therapeutic
1791,4554,drug_disease,1,positive,direct:therapeutic
1791,5024,drug_disease,1,positive,direct:therapeutic
1791,3177,drug_disease,1,positive,direct:therapeutic
1791,1522,drug_disease,1,positive,direct:therapeutic
1791,1639,drug_disease,1,positive,direct:therapeutic
1791,2589,drug_disease,1,positive,direct:therapeutic
1791,796,drug_disease,1,positive,direct:therapeutic
1791,1545,drug_disease,1,positive,direct:therapeutic
1791,1185,drug_disease,1,positive,direct:therapeutic
1791,4810,drug_disease,1,positive,direct:therapeutic
1791,4558,drug_disease,1,positive,direct:therapeutic
1791,1444,drug_disease,1,positive,direct:therapeutic
1791,4537,drug_disease,1,positive,direct:therapeutic
1791,2398,drug_disease,1,positive,direct:therapeutic
1791,5025,drug_disease,1,positive,direct:therapeutic
1791,4436,drug_disease,1,positive,direct:therapeutic
1791,4570,drug_disease,1,positive,direct:therapeutic
1791,2018,drug_disease,1,positive,direct:therapeutic
1791,4863,drug_disease,1,positive,direct:therapeutic
1791,4619,drug_disease,1,positive,direct:therapeutic
1791,4921,drug_disease,1,positive,direct:therapeutic
1792,1728,drug_disease,1,positive,direct:therapeutic
1792,2869,drug_disease,1,positive,direct:therapeutic
1792,2767,drug_disease,1,positive,direct:therapeutic
1792,1931,drug_disease,1,positive,direct:therapeutic
1792,420,drug_disease,1,positive,direct:therapeutic
1792,4506,drug_disease,2,negative,direct:mechanism
1792,4506,drug_disease,1,positive,direct:therapeutic
1792,2782,drug_disease,1,positive,direct:therapeutic
1792,1900,drug_disease,1,positive,direct:therapeutic
1792,4511,drug_disease,1,positive,direct:therapeutic
1792,3606,drug_disease,1,positive,direct:therapeutic
1792,636,drug_disease,1,positive,direct:therapeutic
1792,3697,drug_disease,1,positive,direct:therapeutic
1792,4643,drug_disease,1,positive,direct:therapeutic
1792,2107,drug_disease,1,positive,direct:therapeutic
1792,4645,drug_disease,1,positive,direct:therapeutic
1792,4714,drug_disease,1,positive,direct:therapeutic
1792,4572,drug_disease,1,positive,direct:therapeutic
1792,3642,drug_disease,1,positive,direct:therapeutic
1792,3354,drug_disease,1,positive,direct:therapeutic
1792,4532,drug_disease,1,positive,direct:therapeutic
1792,4100,drug_disease,1,positive,direct:therapeutic
1792,1105,drug_disease,1,positive,direct:therapeutic
1792,3507,drug_disease,1,positive,direct:therapeutic
1792,1225,drug_disease,1,positive,direct:therapeutic
1792,3141,drug_disease,1,positive,direct:therapeutic
1792,2662,drug_disease,1,positive,direct:therapeutic
1792,3560,drug_disease,1,positive,direct:therapeutic
1792,4391,drug_disease,1,positive,direct:therapeutic
1792,4531,drug_disease,1,positive,direct:therapeutic
1792,1084,drug_disease,1,positive,direct:therapeutic
1792,4687,drug_disease,1,positive,direct:therapeutic
1792,3395,drug_disease,1,positive,direct:therapeutic
1792,4609,drug_disease,1,positive,direct:therapeutic
1792,2946,drug_disease,1,positive,direct:therapeutic
1792,4613,drug_disease,1,positive,direct:therapeutic
1792,2076,drug_disease,1,positive,direct:therapeutic
1792,4098,drug_disease,1,positive,direct:therapeutic
1792,295,drug_disease,1,positive,direct:therapeutic
1792,3348,drug_disease,1,positive,direct:therapeutic
1792,4560,drug_disease,1,positive,direct:therapeutic
1793,3674,drug_disease,1,positive,direct:therapeutic
1793,4506,drug_disease,1,positive,direct:therapeutic
1793,2782,drug_disease,1,positive,direct:therapeutic
1793,4089,drug_disease,1,positive,direct:therapeutic
1793,738,drug_disease,1,positive,direct:therapeutic
1793,4519,drug_disease,1,positive,direct:therapeutic
1793,3419,drug_disease,1,positive,direct:therapeutic
1793,3524,drug_disease,1,positive,direct:therapeutic
1793,4782,drug_disease,1,positive,direct:therapeutic
1793,4551,drug_disease,1,positive,direct:therapeutic
1793,4736,drug_disease,1,positive,direct:therapeutic
1794,4876,drug_disease,1,positive,direct:therapeutic
1794,3030,drug_disease,1,positive,direct:therapeutic
1795,4584,drug_disease,1,positive,direct:therapeutic
1795,3623,drug_disease,1,positive,direct:therapeutic
1795,4594,drug_disease,1,positive,direct:therapeutic
1795,4533,drug_disease,1,positive,direct:therapeutic
1795,3642,drug_disease,1,positive,direct:therapeutic
1795,4366,drug_disease,1,positive,direct:therapeutic
1795,4620,drug_disease,1,positive,direct:therapeutic
1795,4621,drug_disease,1,positive,direct:therapeutic
1796,261,drug_disease,1,positive,direct:therapeutic
1796,2377,drug_disease,1,positive,direct:therapeutic
1796,4630,drug_disease,1,positive,direct:therapeutic
1796,2782,drug_disease,1,positive,direct:therapeutic
1796,435,drug_disease,1,positive,direct:therapeutic
1796,4548,drug_disease,1,positive,direct:therapeutic
1796,4572,drug_disease,1,positive,direct:therapeutic
1796,4778,drug_disease,1,positive,direct:therapeutic
1796,4509,drug_disease,1,positive,direct:therapeutic
1796,1773,drug_disease,1,positive,direct:therapeutic
1796,200,drug_disease,1,positive,direct:therapeutic
1797,4889,drug_disease,1,positive,direct:therapeutic
1797,1728,drug_disease,1,positive,direct:therapeutic
1797,4463,drug_disease,1,positive,direct:therapeutic
1797,4722,drug_disease,1,positive,direct:therapeutic
1797,1845,drug_disease,1,positive,direct:therapeutic
1797,4584,drug_disease,1,positive,direct:therapeutic
1797,3473,drug_disease,1,positive,direct:therapeutic
1797,2384,drug_disease,1,positive,direct:therapeutic
1797,2005,drug_disease,1,positive,direct:therapeutic
1797,3855,drug_disease,1,positive,direct:therapeutic
1797,2767,drug_disease,1,positive,direct:therapeutic
1797,1931,drug_disease,1,positive,direct:therapeutic
1797,2254,drug_disease,1,positive,direct:therapeutic
1797,404,drug_disease,1,positive,direct:therapeutic
1797,1585,drug_disease,1,positive,direct:therapeutic
1797,4612,drug_disease,1,positive,direct:therapeutic
1797,420,drug_disease,1,positive,direct:therapeutic
1797,4506,drug_disease,1,positive,direct:therapeutic
1797,4552,drug_disease,1,positive,direct:therapeutic
1797,333,drug_disease,1,positive,direct:therapeutic
1797,3775,drug_disease,1,positive,direct:therapeutic
1797,1615,drug_disease,1,positive,direct:therapeutic
1797,712,drug_disease,1,positive,direct:therapeutic
1797,2148,drug_disease,1,positive,direct:therapeutic
1797,4593,drug_disease,1,positive,direct:therapeutic
1797,4511,drug_disease,1,positive,direct:therapeutic
1797,110,drug_disease,1,positive,direct:therapeutic
1797,4577,drug_disease,1,positive,direct:therapeutic
1797,3421,drug_disease,1,positive,direct:therapeutic
1797,2201,drug_disease,1,positive,direct:therapeutic
1797,1465,drug_disease,1,positive,direct:therapeutic
1797,4814,drug_disease,1,positive,direct:therapeutic
1797,3403,drug_disease,1,positive,direct:therapeutic
1797,2107,drug_disease,1,positive,direct:therapeutic
1797,1809,drug_disease,2,negative,direct:mechanism
1797,1809,drug_disease,1,positive,direct:therapeutic
1797,4718,drug_disease,1,positive,direct:therapeutic
1797,3642,drug_disease,1,positive,direct:therapeutic
1797,3283,drug_disease,1,positive,direct:therapeutic
1797,2000,drug_disease,1,positive,direct:therapeutic
1797,4126,drug_disease,1,positive,direct:therapeutic
1797,1136,drug_disease,1,positive,direct:therapeutic
1797,4550,drug_disease,1,positive,direct:therapeutic
1797,3498,drug_disease,1,positive,direct:therapeutic
1797,4530,drug_disease,1,positive,direct:therapeutic
1797,3319,drug_disease,1,positive,direct:therapeutic
1797,3354,drug_disease,1,positive,direct:therapeutic
1797,4532,drug_disease,1,positive,direct:therapeutic
1797,1749,drug_disease,1,positive,direct:therapeutic
1797,884,drug_disease,1,positive,direct:therapeutic
1797,2248,drug_disease,1,positive,direct:therapeutic
1797,4531,drug_disease,1,positive,direct:therapeutic
1797,1698,drug_disease,1,positive,direct:therapeutic
1797,1084,drug_disease,1,positive,direct:therapeutic
1797,4286,drug_disease,1,positive,direct:therapeutic
1797,4509,drug_disease,1,positive,direct:therapeutic
1797,5026,drug_disease,1,positive,direct:therapeutic
1797,4680,drug_disease,1,positive,direct:therapeutic
1797,4457,drug_disease,1,positive,direct:therapeutic
1797,4474,drug_disease,1,positive,direct:therapeutic
