node_id,old_index
4975,6925
4976,5794
4977,5753
4978,6977
4979,6670
4980,2503
4981,6770
4982,2425
4983,2830
4984,3121
4985,4283
4986,6321
4987,4039
4988,6225
4989,5886
4990,6314
4991,7039
4992,5641
4993,7132
4994,7141
4995,6681
4996,6178
4997,2894
4998,6151
4999,6449
5000,6103
5001,6417
5002,4778
5003,6038
5004,4422
5005,5550
5006,5813
5007,6016
5008,5093
5009,3229
5010,3205
5011,37
5012,6129
5013,6475
5014,4251
5015,6784
5016,2491
5017,4174
5018,5099
5019,6377
5020,2304
5021,1715
5022,4148
5023,5986
5024,3201
5025,4134
5026,4267
5027,7007
5028,3077
5029,2675
5030,4622
5031,4866
5032,5268
5033,6991
5034,6671
5035,5559
5036,6934
5037,3327
5038,4368
5039,5637
5040,6767
5041,2139
5042,7104
5043,6893
5044,3490
5045,676
5046,5692
5047,5650
5048,6561
5049,2364
5050,6913
5051,6351
5052,2129
5053,6530
5054,7133
5055,3340
5056,5899
5057,467
5058,5165
5059,7071
5060,4226
5061,4804
5062,3452
5063,5822
5064,348
5065,2222
5066,2489
5067,5161
5068,5893
5069,2802
5070,5824
5071,2010
5072,6055
5073,6159
5074,5678
5075,667
5076,7175
5077,2381
5078,6814
5079,6595
5080,4019
5081,7205
5082,5548
5083,5632
5084,5732
5085,5702
5086,5845
5087,6988
5088,6088
5089,3227
5090,4683
5091,6817
5092,6459
5093,5833
5094,5871
5095,5966
5096,3243
5097,1632
5098,2670
5099,7170
5100,5435
5101,7186
5102,5816
5103,6316
5104,2783
5105,5982
5106,7057
5107,6586
5108,1760
5109,7203
5110,6712
5111,5964
5112,7190
5113,6528
5114,5997
5115,832
5116,1683
5117,6785
5118,5628
5119,5089
5120,6368
5121,6105
5122,5854
5123,6947
5124,6045
5125,2863
5126,2067
5127,3289
5128,4601
5129,6990
5130,6655
5131,4850
5132,6413
5133,6537
5134,1702
5135,2383
5136,4547
5137,5269
5138,3198
5139,1925
5140,5834
5141,7111
5142,5690
5143,3174
5144,2925
5145,6768
5146,3545
5147,3534
5148,3965
5149,4004
5150,4212
5151,6065
5152,5648
5153,5647
5154,6519
5155,7208
5156,2374
5157,7206
5158,4076
5159,5761
5160,6552
5161,5786
5162,1046
5163,5420
5164,2287
5165,6782
5166,4807
5167,6541
5168,6732
5169,3771
5170,4687
5171,2807
5172,6322
5173,6697
5174,7124
5175,6602
5176,4525
5177,5740
5178,4539
5179,6877
5180,6167
5181,5821
5182,6285
5183,5084
5184,6272
5185,5589
5186,5157
5187,1336
5188,6849
5189,6074
5190,4533
5191,6689
5192,1904
5193,7015
5194,1136
5195,5777
5196,3943
5197,6641
5198,5724
5199,5709
5200,5728
5201,6244
5202,5783
5203,5849
5204,1843
5205,5711
5206,6972
5207,6334
5208,2441
5209,6233
5210,6425
5211,5974
5212,5223
5213,4277
5214,5619
5215,5586
5216,6649
5217,6550
5218,6254
5219,1448
5220,2701
5221,4395
5222,5805
5223,4495
5224,4666
5225,5663
5226,2593
5227,6981
5228,6643
5229,4969
5230,1203
5231,2834
5232,4491
5233,5734
5234,2224
5235,2468
5236,4833
5237,6056
5238,6422
5239,5593
5240,6518
5241,5108
5242,6842
5243,6003
5244,6210
5245,7212
5246,6691
5247,6839
5248,6185
5249,6311
5250,1215
5251,5695
5252,1065
5253,2659
5254,6804
5255,6589
5256,5686
5257,5679
5258,6838
5259,5812
5260,3859
5261,6915
5262,4665
5263,3319
5264,6426
5265,6511
5266,3241
5267,4531
5268,6590
5269,3453
5270,3150
5271,2086
5272,6442
5273,7052
5274,6858
5275,5965
5276,3985
5277,5703
5278,4485
5279,6179
5280,4500
5281,6581
5282,5279
5283,5610
5284,5710
5285,4771
5286,7089
5287,6718
5288,6835
5289,3193
5290,5085
5291,6116
5292,5675
5293,3007
5294,6956
5295,2904
5296,6930
5297,4433
5298,6532
5299,6411
5300,6992
5301,4410
5302,5972
5303,5452
5304,5469
5305,5744
5306,6818
5307,5857
5308,6481
5309,1882
5310,4342
5311,5826
5312,7209
5313,6273
5314,7086
5315,6574
5316,6888
5317,5748
5318,2227
5319,6258
5320,2556
5321,5723
5322,2674
5323,1748
5324,2705
5325,6069
5326,2821
5327,1176
5328,2445
5329,6205
5330,6730
5331,6173
5332,2108
5333,6968
5334,6298
5335,2512
5336,4306
5337,4944
5338,353
5339,7055
5340,5843
5341,6146
5342,6611
5343,5578
5344,7083
5345,5704
5346,1204
5347,6281
5348,7157
5349,6286
5350,5914
5351,5701
5352,7180
5353,6431
5354,6851
5355,5851
5356,6614
5357,3181
5358,6799
5359,2769
5360,5466
5361,6850
5362,6596
5363,4896
5364,6587
5365,6400
5366,6358
5367,1026
5368,4586
5369,5772
5370,6647
5371,5947
5372,6646
5373,6028
5374,4502
5375,6604
5376,7191
5377,4405
5378,6953
5379,7135
5380,6499
5381,6033
5382,6765
5383,6938
5384,6248
5385,5883
5386,6719
5387,1291
5388,7139
5389,5612
5390,5910
5391,6071
5392,6713
5393,6070
5394,6328
5395,6319
5396,6084
5397,6756
5398,7177
5399,4738
5400,5216
5401,6145
5402,5645
5403,3143
5404,6778
5405,6560
5406,2559
5407,6082
5408,4623
5409,5840
5410,5618
5411,2466
5412,7087
5413,127
5414,5087
5415,6548
5416,7069
5417,6000
5418,6829
5419,6777
5420,1503
5421,3873
5422,6710
5423,6471
5424,6558
5425,2481
5426,185
5427,5900
5428,3423
5429,4333
5430,6117
5431,5405
5432,7167
5433,5199
5434,4008
5435,5789
5436,6790
5437,5955
5438,5231
5439,6310
5440,5312
5441,2138
