src,dst,rel,label,edge_semantic,edge_reason
550,1355,drug_disease,2,negative,direct:mechanism
551,1547,drug_disease,2,negative,direct:mechanism
552,1503,drug_disease,2,negative,direct:mechanism
553,1355,drug_disease,2,negative,direct:mechanism
554,1797,drug_disease,2,negative,direct:mechanism
554,1547,drug_disease,2,negative,direct:mechanism
555,1355,drug_disease,2,negative,direct:mechanism
556,374,drug_disease,2,negative,direct:mechanism
557,1503,drug_disease,2,negative,direct:mechanism
558,39,drug_disease,2,negative,direct:mechanism
559,1510,drug_disease,2,negative,direct:mechanism
560,1547,drug_disease,2,negative,direct:mechanism
561,1798,drug_disease,1,positive,direct:therapeutic
561,327,drug_disease,1,positive,direct:therapeutic
561,1535,drug_disease,1,positive,direct:therapeutic
561,1562,drug_disease,1,positive,direct:therapeutic
561,1799,drug_disease,1,positive,direct:therapeutic
561,1518,drug_disease,1,positive,direct:therapeutic
562,1537,drug_disease,1,positive,direct:therapeutic
563,1630,drug_disease,1,positive,direct:therapeutic
563,859,drug_disease,1,positive,direct:therapeutic
563,1556,drug_disease,1,positive,direct:therapeutic
563,1503,drug_disease,1,positive,direct:therapeutic
563,1545,drug_disease,1,positive,direct:therapeutic
563,1707,drug_disease,1,positive,direct:therapeutic
563,1547,drug_disease,1,positive,direct:therapeutic
563,1612,drug_disease,1,positive,direct:therapeutic
563,1538,drug_disease,1,positive,direct:therapeutic
564,1800,drug_disease,1,positive,direct:therapeutic
565,1564,drug_disease,1,positive,direct:therapeutic
566,1801,drug_disease,1,positive,direct:therapeutic
567,1548,drug_disease,1,positive,direct:therapeutic
568,1802,drug_disease,1,positive,direct:therapeutic
568,1551,drug_disease,1,positive,direct:therapeutic
568,1685,drug_disease,1,positive,direct:therapeutic
568,1803,drug_disease,1,positive,direct:therapeutic
569,1804,drug_disease,1,positive,direct:therapeutic
569,1805,drug_disease,1,positive,direct:therapeutic
570,1702,drug_disease,1,positive,direct:therapeutic
571,1781,drug_disease,1,positive,direct:therapeutic
463,887,drug_disease,1,positive,direct:therapeutic
463,1806,drug_disease,1,positive,direct:therapeutic
463,1742,drug_disease,1,positive,direct:therapeutic
572,1513,drug_disease,1,positive,direct:therapeutic
468,1521,drug_disease,1,positive,direct:therapeutic
573,1545,drug_disease,1,positive,direct:therapeutic
574,1545,drug_disease,1,positive,direct:therapeutic
575,1600,drug_disease,1,positive,direct:therapeutic
470,1562,drug_disease,1,positive,direct:therapeutic
472,1743,drug_disease,1,positive,direct:therapeutic
576,1545,drug_disease,1,positive,direct:therapeutic
577,1355,drug_disease,1,positive,direct:therapeutic
493,1610,drug_disease,1,positive,direct:therapeutic
493,1807,drug_disease,1,positive,direct:therapeutic
493,1619,drug_disease,1,positive,direct:therapeutic
495,1513,drug_disease,1,positive,direct:therapeutic
578,1611,drug_disease,1,positive,direct:therapeutic
579,1611,drug_disease,1,positive,direct:therapeutic
580,1808,drug_disease,1,positive,direct:therapeutic
500,1593,drug_disease,1,positive,direct:therapeutic
500,1521,drug_disease,1,positive,direct:therapeutic
500,1686,drug_disease,1,positive,direct:therapeutic
500,1728,drug_disease,1,positive,direct:therapeutic
500,1535,drug_disease,1,positive,direct:therapeutic
500,1502,drug_disease,1,positive,direct:therapeutic
500,1702,drug_disease,1,positive,direct:therapeutic
500,1536,drug_disease,1,positive,direct:therapeutic
500,1584,drug_disease,1,positive,direct:therapeutic
500,1513,drug_disease,1,positive,direct:therapeutic
500,1809,drug_disease,1,positive,direct:therapeutic
500,1742,drug_disease,1,positive,direct:therapeutic
500,1540,drug_disease,1,positive,direct:therapeutic
500,1810,drug_disease,1,positive,direct:therapeutic
501,1564,drug_disease,1,positive,direct:therapeutic
581,1692,drug_disease,1,positive,direct:therapeutic
501,1667,drug_disease,1,positive,direct:therapeutic
501,1811,drug_disease,1,positive,direct:therapeutic
501,1812,drug_disease,1,positive,direct:therapeutic
582,1734,drug_disease,1,positive,direct:therapeutic
509,605,drug_disease,1,positive,direct:therapeutic
509,1548,drug_disease,1,positive,direct:therapeutic
509,1556,drug_disease,1,positive,direct:therapeutic
509,1595,drug_disease,1,positive,direct:therapeutic
509,1526,drug_disease,1,positive,direct:therapeutic
509,1813,drug_disease,1,positive,direct:therapeutic
509,366,drug_disease,1,positive,direct:therapeutic
509,1814,drug_disease,1,positive,direct:therapeutic
509,1815,drug_disease,1,positive,direct:therapeutic
509,1816,drug_disease,1,positive,direct:therapeutic
509,1638,drug_disease,1,positive,direct:therapeutic
509,1702,drug_disease,1,positive,direct:therapeutic
509,1515,drug_disease,1,positive,direct:therapeutic
509,1558,drug_disease,1,positive,direct:therapeutic
509,1817,drug_disease,1,positive,direct:therapeutic
509,1818,drug_disease,1,positive,direct:therapeutic
509,1819,drug_disease,1,positive,direct:therapeutic
583,1697,drug_disease,1,positive,direct:therapeutic
584,1820,drug_disease,1,positive,direct:therapeutic
584,1821,drug_disease,1,positive,direct:therapeutic
514,1822,drug_disease,1,positive,direct:therapeutic
515,202,drug_disease,1,positive,direct:therapeutic
515,1823,drug_disease,1,positive,direct:therapeutic
585,1824,drug_disease,1,positive,direct:therapeutic
586,1544,drug_disease,1,positive,direct:therapeutic
518,1825,drug_disease,1,positive,direct:therapeutic
518,1742,drug_disease,1,positive,direct:therapeutic
519,1514,drug_disease,1,positive,direct:therapeutic
587,1547,drug_disease,1,positive,direct:therapeutic
588,1503,drug_disease,1,positive,direct:therapeutic
588,1547,drug_disease,1,positive,direct:therapeutic
589,1504,drug_disease,1,positive,direct:therapeutic
589,1713,drug_disease,1,positive,direct:therapeutic
590,1521,drug_disease,1,positive,direct:therapeutic
591,1521,drug_disease,1,positive,direct:therapeutic
592,38,drug_disease,1,positive,direct:therapeutic
593,1826,drug_disease,1,positive,direct:therapeutic
593,1513,drug_disease,1,positive,direct:therapeutic
593,1619,drug_disease,1,positive,direct:therapeutic
594,1827,drug_disease,1,positive,direct:therapeutic
522,1546,drug_disease,1,positive,direct:therapeutic
595,1828,drug_disease,1,positive,direct:therapeutic
595,1829,drug_disease,1,positive,direct:therapeutic
523,1509,drug_disease,1,positive,direct:therapeutic
596,1538,drug_disease,1,positive,direct:therapeutic
524,1522,drug_disease,1,positive,direct:therapeutic
597,1559,drug_disease,1,positive,direct:therapeutic
525,1535,drug_disease,1,positive,direct:therapeutic
598,1572,drug_disease,1,positive,direct:therapeutic
598,1830,drug_disease,1,positive,direct:therapeutic
598,1692,drug_disease,1,positive,direct:therapeutic
598,1584,drug_disease,1,positive,direct:therapeutic
598,1723,drug_disease,1,positive,direct:therapeutic
599,228,drug_disease,1,positive,direct:therapeutic
599,38,drug_disease,1,positive,direct:therapeutic
599,1653,drug_disease,1,positive,direct:therapeutic
599,1831,drug_disease,1,positive,direct:therapeutic
599,1832,drug_disease,1,positive,direct:therapeutic
599,1728,drug_disease,1,positive,direct:therapeutic
599,1535,drug_disease,1,positive,direct:therapeutic
599,1702,drug_disease,1,positive,direct:therapeutic
599,1692,drug_disease,1,positive,direct:therapeutic
599,1560,drug_disease,1,positive,direct:therapeutic
599,65,drug_disease,1,positive,direct:therapeutic
599,1833,drug_disease,1,positive,direct:therapeutic
599,1171,drug_disease,1,positive,direct:therapeutic
529,1623,drug_disease,1,positive,direct:therapeutic
529,1593,drug_disease,1,positive,direct:therapeutic
529,1572,drug_disease,1,positive,direct:therapeutic
529,1653,drug_disease,1,positive,direct:therapeutic
529,1834,drug_disease,1,positive,direct:therapeutic
529,1835,drug_disease,1,positive,direct:therapeutic
529,1836,drug_disease,1,positive,direct:therapeutic
529,1831,drug_disease,1,positive,direct:therapeutic
529,1832,drug_disease,1,positive,direct:therapeutic
529,1837,drug_disease,1,positive,direct:therapeutic
529,1838,drug_disease,1,positive,direct:therapeutic
529,1830,drug_disease,1,positive,direct:therapeutic
529,1839,drug_disease,1,positive,direct:therapeutic
529,1731,drug_disease,1,positive,direct:therapeutic
529,1714,drug_disease,1,positive,direct:therapeutic
529,1571,drug_disease,1,positive,direct:therapeutic
529,1535,drug_disease,1,positive,direct:therapeutic
529,1840,drug_disease,1,positive,direct:therapeutic
529,1704,drug_disease,1,positive,direct:therapeutic
529,1692,drug_disease,1,positive,direct:therapeutic
529,1705,drug_disease,1,positive,direct:therapeutic
529,1560,drug_disease,1,positive,direct:therapeutic
529,1841,drug_disease,1,positive,direct:therapeutic
529,1842,drug_disease,1,positive,direct:therapeutic
529,315,drug_disease,1,positive,direct:therapeutic
529,1843,drug_disease,1,positive,direct:therapeutic
529,1821,drug_disease,1,positive,direct:therapeutic
529,1723,drug_disease,1,positive,direct:therapeutic
529,1844,drug_disease,1,positive,direct:therapeutic
529,1845,drug_disease,1,positive,direct:therapeutic
581,1560,drug_disease,1,positive,direct:therapeutic
600,1846,drug_disease,1,positive,direct:therapeutic
600,1514,drug_disease,1,positive,direct:therapeutic
600,1572,drug_disease,1,positive,direct:therapeutic
600,1847,drug_disease,1,positive,direct:therapeutic
600,1831,drug_disease,1,positive,direct:therapeutic
600,1692,drug_disease,1,positive,direct:therapeutic
600,1848,drug_disease,1,positive,direct:therapeutic
600,1654,drug_disease,1,positive,direct:therapeutic
600,586,drug_disease,1,positive,direct:therapeutic
600,1584,drug_disease,1,positive,direct:therapeutic
600,1849,drug_disease,1,positive,direct:therapeutic
600,1723,drug_disease,1,positive,direct:therapeutic
530,1850,drug_disease,1,positive,direct:therapeutic
530,1831,drug_disease,1,positive,direct:therapeutic
530,1851,drug_disease,1,positive,direct:therapeutic
530,1852,drug_disease,1,positive,direct:therapeutic
530,1678,drug_disease,1,positive,direct:therapeutic
530,1701,drug_disease,1,positive,direct:therapeutic
530,1853,drug_disease,1,positive,direct:therapeutic
530,406,drug_disease,1,positive,direct:therapeutic
530,1854,drug_disease,1,positive,direct:therapeutic
530,1535,drug_disease,1,positive,direct:therapeutic
530,1583,drug_disease,1,positive,direct:therapeutic
530,1692,drug_disease,1,positive,direct:therapeutic
530,1855,drug_disease,1,positive,direct:therapeutic
530,1584,drug_disease,1,positive,direct:therapeutic
530,1707,drug_disease,1,positive,direct:therapeutic
530,1709,drug_disease,1,positive,direct:therapeutic
530,1856,drug_disease,1,positive,direct:therapeutic
601,1857,drug_disease,1,positive,direct:therapeutic
531,605,drug_disease,1,positive,direct:therapeutic
531,1858,drug_disease,1,positive,direct:therapeutic
531,1859,drug_disease,1,positive,direct:therapeutic
531,1860,drug_disease,1,positive,direct:therapeutic
531,1861,drug_disease,1,positive,direct:therapeutic
531,1668,drug_disease,1,positive,direct:therapeutic
531,1660,drug_disease,1,positive,direct:therapeutic
531,1587,drug_disease,1,positive,direct:therapeutic
531,1504,drug_disease,1,positive,direct:therapeutic
531,1656,drug_disease,1,positive,direct:therapeutic
531,1581,drug_disease,1,positive,direct:therapeutic
541,887,drug_disease,1,positive,direct:therapeutic
531,1638,drug_disease,1,positive,direct:therapeutic
531,1535,drug_disease,1,positive,direct:therapeutic
531,1562,drug_disease,1,positive,direct:therapeutic
531,1545,drug_disease,1,positive,direct:therapeutic
602,1603,drug_disease,1,positive,direct:therapeutic
531,1634,drug_disease,1,positive,direct:therapeutic
602,1862,drug_disease,1,positive,direct:therapeutic
602,1655,drug_disease,1,positive,direct:therapeutic
602,1545,drug_disease,1,positive,direct:therapeutic
532,605,drug_disease,1,positive,direct:therapeutic
532,1863,drug_disease,1,positive,direct:therapeutic
603,1746,drug_disease,1,positive,direct:therapeutic
604,1514,drug_disease,1,positive,direct:therapeutic
604,1746,drug_disease,1,positive,direct:therapeutic
605,1553,drug_disease,1,positive,direct:therapeutic
534,1535,drug_disease,1,positive,direct:therapeutic
534,1642,drug_disease,1,positive,direct:therapeutic
534,1578,drug_disease,1,positive,direct:therapeutic
606,1854,drug_disease,1,positive,direct:therapeutic
607,1355,drug_disease,1,positive,direct:therapeutic
607,1864,drug_disease,1,positive,direct:therapeutic
607,1573,drug_disease,1,positive,direct:therapeutic
607,1775,drug_disease,1,positive,direct:therapeutic
607,1596,drug_disease,1,positive,direct:therapeutic
535,1732,drug_disease,1,positive,direct:therapeutic
535,1702,drug_disease,1,positive,direct:therapeutic
535,1584,drug_disease,1,positive,direct:therapeutic
608,1732,drug_disease,1,positive,direct:therapeutic
608,1702,drug_disease,1,positive,direct:therapeutic
608,1584,drug_disease,1,positive,direct:therapeutic
609,1752,drug_disease,1,positive,direct:therapeutic
537,1865,drug_disease,1,positive,direct:therapeutic
537,1561,drug_disease,1,positive,direct:therapeutic
538,1600,drug_disease,1,positive,direct:therapeutic
538,1355,drug_disease,1,positive,direct:therapeutic
539,1526,drug_disease,1,positive,direct:therapeutic
610,1519,drug_disease,1,positive,direct:therapeutic
541,967,drug_disease,1,positive,direct:therapeutic
541,1866,drug_disease,1,positive,direct:therapeutic
541,1758,drug_disease,1,positive,direct:therapeutic
541,1867,drug_disease,1,positive,direct:therapeutic
541,1868,drug_disease,1,positive,direct:therapeutic
541,1869,drug_disease,1,positive,direct:therapeutic
541,1664,drug_disease,1,positive,direct:therapeutic
541,1526,drug_disease,1,positive,direct:therapeutic
541,1870,drug_disease,1,positive,direct:therapeutic
541,1533,drug_disease,1,positive,direct:therapeutic
541,1581,drug_disease,1,positive,direct:therapeutic
541,1871,drug_disease,1,positive,direct:therapeutic
541,1502,drug_disease,1,positive,direct:therapeutic
541,1872,drug_disease,1,positive,direct:therapeutic
541,1544,drug_disease,1,positive,direct:therapeutic
541,1507,drug_disease,1,positive,direct:therapeutic
541,1558,drug_disease,1,positive,direct:therapeutic
541,1513,drug_disease,1,positive,direct:therapeutic
541,1873,drug_disease,1,positive,direct:therapeutic
541,1517,drug_disease,1,positive,direct:therapeutic
541,1874,drug_disease,1,positive,direct:therapeutic
541,1875,drug_disease,1,positive,direct:therapeutic
541,1767,drug_disease,1,positive,direct:therapeutic
611,1876,drug_disease,1,positive,direct:therapeutic
611,1862,drug_disease,1,positive,direct:therapeutic
611,1835,drug_disease,1,positive,direct:therapeutic
611,1877,drug_disease,1,positive,direct:therapeutic
611,1591,drug_disease,1,positive,direct:therapeutic
611,1878,drug_disease,1,positive,direct:therapeutic
611,1702,drug_disease,1,positive,direct:therapeutic
611,1583,drug_disease,1,positive,direct:therapeutic
611,1692,drug_disease,1,positive,direct:therapeutic
611,1559,drug_disease,1,positive,direct:therapeutic
611,1561,drug_disease,1,positive,direct:therapeutic
611,1706,drug_disease,1,positive,direct:therapeutic
611,1584,drug_disease,1,positive,direct:therapeutic
611,1513,drug_disease,1,positive,direct:therapeutic
611,1723,drug_disease,1,positive,direct:therapeutic
611,1833,drug_disease,1,positive,direct:therapeutic
612,1879,drug_disease,1,positive,direct:therapeutic
613,1355,drug_disease,1,positive,direct:therapeutic
614,1560,drug_disease,1,positive,direct:therapeutic
614,1583,drug_disease,1,positive,direct:therapeutic
614,1746,drug_disease,1,positive,direct:therapeutic
615,1746,drug_disease,1,positive,direct:therapeutic
616,1862,drug_disease,1,positive,direct:therapeutic
616,1504,drug_disease,1,positive,direct:therapeutic
616,1878,drug_disease,1,positive,direct:therapeutic
616,1769,drug_disease,1,positive,direct:therapeutic
617,1752,drug_disease,1,positive,direct:therapeutic
617,1556,drug_disease,1,positive,direct:therapeutic
617,1880,drug_disease,1,positive,direct:therapeutic
617,1518,drug_disease,1,positive,direct:therapeutic
543,605,drug_disease,1,positive,direct:therapeutic
543,1600,drug_disease,1,positive,direct:therapeutic
543,1355,drug_disease,1,positive,direct:therapeutic
543,1634,drug_disease,1,positive,direct:therapeutic
618,1553,drug_disease,1,positive,direct:therapeutic
618,1532,drug_disease,1,positive,direct:therapeutic
618,1534,drug_disease,1,positive,direct:therapeutic
618,1580,drug_disease,1,positive,direct:therapeutic
618,1845,drug_disease,1,positive,direct:therapeutic
619,1549,drug_disease,1,positive,direct:therapeutic
620,1653,drug_disease,1,positive,direct:therapeutic
620,1579,drug_disease,1,positive,direct:therapeutic
621,1547,drug_disease,1,positive,direct:therapeutic
549,1660,drug_disease,1,positive,direct:therapeutic
549,1587,drug_disease,1,positive,direct:therapeutic
549,1881,drug_disease,1,positive,direct:therapeutic
549,1882,drug_disease,1,positive,direct:therapeutic
549,1883,drug_disease,1,positive,direct:therapeutic
549,1535,drug_disease,1,positive,direct:therapeutic
549,1603,drug_disease,1,positive,direct:therapeutic
549,1796,drug_disease,1,positive,direct:therapeutic
549,1707,drug_disease,1,positive,direct:therapeutic
549,1884,drug_disease,1,positive,direct:therapeutic
549,1885,drug_disease,1,positive,direct:therapeutic
549,1886,drug_disease,1,positive,direct:therapeutic
549,1307,drug_disease,1,positive,direct:therapeutic
549,1527,drug_disease,1,positive,direct:therapeutic
549,1771,drug_disease,1,positive,direct:therapeutic
622,1551,drug_disease,1,positive,direct:therapeutic
622,1668,drug_disease,1,positive,direct:therapeutic
622,1587,drug_disease,1,positive,direct:therapeutic
622,1532,drug_disease,1,positive,direct:therapeutic
622,1887,drug_disease,1,positive,direct:therapeutic
622,1507,drug_disease,1,positive,direct:therapeutic
622,1690,drug_disease,1,positive,direct:therapeutic
623,1547,drug_disease,1,positive,direct:therapeutic
624,1545,drug_disease,1,positive,direct:therapeutic
625,1527,drug_disease,1,positive,direct:therapeutic
626,1756,drug_disease,1,positive,direct:therapeutic
627,1533,drug_disease,1,positive,direct:therapeutic
555,1611,drug_disease,1,positive,direct:therapeutic
628,1671,drug_disease,1,positive,direct:therapeutic
629,1888,drug_disease,1,positive,direct:therapeutic
630,1545,drug_disease,1,positive,direct:therapeutic
630,1742,drug_disease,1,positive,direct:therapeutic
631,1889,drug_disease,1,positive,direct:therapeutic
631,1890,drug_disease,1,positive,direct:therapeutic
632,1815,drug_disease,1,positive,direct:therapeutic
633,1891,drug_disease,1,positive,direct:therapeutic
560,1653,drug_disease,1,positive,direct:therapeutic
560,1560,drug_disease,1,positive,direct:therapeutic
634,374,drug_disease,2,negative,direct:mechanism
635,1892,drug_disease,2,negative,direct:mechanism
636,1355,drug_disease,2,negative,direct:mechanism
637,39,drug_disease,2,negative,direct:mechanism
638,1355,drug_disease,2,negative,direct:mechanism
638,1502,drug_disease,2,negative,direct:mechanism
638,1507,drug_disease,2,negative,direct:mechanism
639,1355,drug_disease,2,negative,direct:mechanism
639,1502,drug_disease,2,negative,direct:mechanism
640,1355,drug_disease,2,negative,direct:mechanism
641,1893,drug_disease,2,negative,direct:mechanism
642,1506,drug_disease,2,negative,direct:mechanism
643,1355,drug_disease,2,negative,direct:mechanism
643,1642,drug_disease,2,negative,direct:mechanism
644,605,drug_disease,2,negative,direct:mechanism
644,1355,drug_disease,2,negative,direct:mechanism
644,1504,drug_disease,2,negative,direct:mechanism
645,1508,drug_disease,2,negative,direct:mechanism
646,1355,drug_disease,2,negative,direct:mechanism
646,1507,drug_disease,2,negative,direct:mechanism
647,1507,drug_disease,2,negative,direct:mechanism
648,1355,drug_disease,2,negative,direct:mechanism
649,605,drug_disease,2,negative,direct:mechanism
650,1355,drug_disease,2,negative,direct:mechanism
651,1504,drug_disease,2,negative,direct:mechanism
652,605,drug_disease,2,negative,direct:mechanism
653,1355,drug_disease,2,negative,direct:mechanism
654,605,drug_disease,2,negative,direct:mechanism
655,1355,drug_disease,2,negative,direct:mechanism
654,1504,drug_disease,2,negative,direct:mechanism
656,1503,drug_disease,2,negative,direct:mechanism
657,1355,drug_disease,2,negative,direct:mechanism
658,315,drug_disease,2,negative,direct:mechanism
659,315,drug_disease,2,negative,direct:mechanism
660,1502,drug_disease,2,negative,direct:mechanism
660,1547,drug_disease,2,negative,direct:mechanism
661,1547,drug_disease,2,negative,direct:mechanism
662,1355,drug_disease,2,negative,direct:mechanism
663,1355,drug_disease,2,negative,direct:mechanism
664,1894,drug_disease,2,negative,direct:mechanism
665,1355,drug_disease,2,negative,direct:mechanism
666,1355,drug_disease,2,negative,direct:mechanism
667,1355,drug_disease,2,negative,direct:mechanism
668,39,drug_disease,2,negative,direct:mechanism
669,1355,drug_disease,2,negative,direct:mechanism
670,1355,drug_disease,2,negative,direct:mechanism
671,1355,drug_disease,2,negative,direct:mechanism
672,605,drug_disease,2,negative,direct:mechanism
672,1355,drug_disease,2,negative,direct:mechanism
672,1505,drug_disease,2,negative,direct:mechanism
673,1355,drug_disease,2,negative,direct:mechanism
673,1505,drug_disease,2,negative,direct:mechanism
674,1355,drug_disease,2,negative,direct:mechanism
675,605,drug_disease,2,negative,direct:mechanism
675,1355,drug_disease,2,negative,direct:mechanism
676,1355,drug_disease,2,negative,direct:mechanism
677,1355,drug_disease,2,negative,direct:mechanism
678,1355,drug_disease,2,negative,direct:mechanism
679,1355,drug_disease,2,negative,direct:mechanism
680,1355,drug_disease,2,negative,direct:mechanism
681,1505,drug_disease,2,negative,direct:mechanism
682,1355,drug_disease,2,negative,direct:mechanism
683,1355,drug_disease,2,negative,direct:mechanism
684,1355,drug_disease,2,negative,direct:mechanism
685,1355,drug_disease,2,negative,direct:mechanism
686,1355,drug_disease,2,negative,direct:mechanism
687,1355,drug_disease,2,negative,direct:mechanism
688,1355,drug_disease,2,negative,direct:mechanism
689,1355,drug_disease,2,negative,direct:mechanism
690,1355,drug_disease,2,negative,direct:mechanism
691,1355,drug_disease,2,negative,direct:mechanism
692,1355,drug_disease,2,negative,direct:mechanism
693,1355,drug_disease,2,negative,direct:mechanism
694,1355,drug_disease,2,negative,direct:mechanism
695,1503,drug_disease,2,negative,direct:mechanism
696,1505,drug_disease,2,negative,direct:mechanism
697,1355,drug_disease,2,negative,direct:mechanism
698,1505,drug_disease,2,negative,direct:mechanism
699,605,drug_disease,2,negative,direct:mechanism
700,1355,drug_disease,2,negative,direct:mechanism
701,1355,drug_disease,2,negative,direct:mechanism
701,1505,drug_disease,2,negative,direct:mechanism
702,605,drug_disease,2,negative,direct:mechanism
702,1355,drug_disease,2,negative,direct:mechanism
703,39,drug_disease,2,negative,direct:mechanism
704,1355,drug_disease,2,negative,direct:mechanism
705,605,drug_disease,2,negative,direct:mechanism
706,605,drug_disease,2,negative,direct:mechanism
706,1355,drug_disease,2,negative,direct:mechanism
707,1547,drug_disease,2,negative,direct:mechanism
708,1355,drug_disease,2,negative,direct:mechanism
709,1355,drug_disease,2,negative,direct:mechanism
710,605,drug_disease,2,negative,direct:mechanism
711,1355,drug_disease,2,negative,direct:mechanism
712,605,drug_disease,2,negative,direct:mechanism
712,1355,drug_disease,2,negative,direct:mechanism
713,1505,drug_disease,2,negative,direct:mechanism
714,1355,drug_disease,2,negative,direct:mechanism
715,1355,drug_disease,2,negative,direct:mechanism
715,1505,drug_disease,2,negative,direct:mechanism
716,1505,drug_disease,2,negative,direct:mechanism
717,1505,drug_disease,2,negative,direct:mechanism
718,1355,drug_disease,2,negative,direct:mechanism
718,1505,drug_disease,2,negative,direct:mechanism
719,1355,drug_disease,2,negative,direct:mechanism
720,1355,drug_disease,2,negative,direct:mechanism
721,605,drug_disease,2,negative,direct:mechanism
721,1355,drug_disease,2,negative,direct:mechanism
721,1507,drug_disease,2,negative,direct:mechanism
722,1355,drug_disease,2,negative,direct:mechanism
722,1505,drug_disease,2,negative,direct:mechanism
723,1355,drug_disease,2,negative,direct:mechanism
724,1355,drug_disease,2,negative,direct:mechanism
725,1505,drug_disease,2,negative,direct:mechanism
726,1505,drug_disease,2,negative,direct:mechanism
727,1355,drug_disease,2,negative,direct:mechanism
728,1355,drug_disease,2,negative,direct:mechanism
729,1505,drug_disease,2,negative,direct:mechanism
730,1505,drug_disease,2,negative,direct:mechanism
731,1505,drug_disease,2,negative,direct:mechanism
732,1610,drug_disease,2,negative,direct:mechanism
733,1505,drug_disease,2,negative,direct:mechanism
734,1355,drug_disease,2,negative,direct:mechanism
734,1505,drug_disease,2,negative,direct:mechanism
735,1355,drug_disease,2,negative,direct:mechanism
736,605,drug_disease,2,negative,direct:mechanism
737,1355,drug_disease,2,negative,direct:mechanism
738,1355,drug_disease,2,negative,direct:mechanism
739,1355,drug_disease,2,negative,direct:mechanism
740,1355,drug_disease,2,negative,direct:mechanism
741,1355,drug_disease,2,negative,direct:mechanism
742,605,drug_disease,2,negative,direct:mechanism
742,1355,drug_disease,2,negative,direct:mechanism
743,1355,drug_disease,2,negative,direct:mechanism
743,1505,drug_disease,2,negative,direct:mechanism
744,605,drug_disease,2,negative,direct:mechanism
745,605,drug_disease,2,negative,direct:mechanism
746,1505,drug_disease,2,negative,direct:mechanism
747,1355,drug_disease,2,negative,direct:mechanism
747,1505,drug_disease,2,negative,direct:mechanism
748,1505,drug_disease,2,negative,direct:mechanism
749,1505,drug_disease,2,negative,direct:mechanism
750,1355,drug_disease,2,negative,direct:mechanism
751,1355,drug_disease,2,negative,direct:mechanism
752,1355,drug_disease,2,negative,direct:mechanism
753,1505,drug_disease,2,negative,direct:mechanism
754,605,drug_disease,2,negative,direct:mechanism
754,1355,drug_disease,2,negative,direct:mechanism
755,1355,drug_disease,2,negative,direct:mechanism
756,1355,drug_disease,2,negative,direct:mechanism
757,605,drug_disease,2,negative,direct:mechanism
758,1355,drug_disease,2,negative,direct:mechanism
759,1355,drug_disease,2,negative,direct:mechanism
759,1505,drug_disease,2,negative,direct:mechanism
760,1355,drug_disease,2,negative,direct:mechanism
761,1505,drug_disease,2,negative,direct:mechanism
762,1505,drug_disease,2,negative,direct:mechanism
763,1355,drug_disease,2,negative,direct:mechanism
763,1505,drug_disease,2,negative,direct:mechanism
764,1355,drug_disease,2,negative,direct:mechanism
764,1505,drug_disease,2,negative,direct:mechanism
765,1355,drug_disease,2,negative,direct:mechanism
766,1355,drug_disease,2,negative,direct:mechanism
767,1355,drug_disease,2,negative,direct:mechanism
768,1505,drug_disease,2,negative,direct:mechanism
769,1355,drug_disease,2,negative,direct:mechanism
770,605,drug_disease,2,negative,direct:mechanism
771,1355,drug_disease,2,negative,direct:mechanism
772,1355,drug_disease,2,negative,direct:mechanism
772,1505,drug_disease,2,negative,direct:mechanism
773,1355,drug_disease,2,negative,direct:mechanism
773,1505,drug_disease,2,negative,direct:mechanism
774,1355,drug_disease,2,negative,direct:mechanism
775,1355,drug_disease,2,negative,direct:mechanism
775,1505,drug_disease,2,negative,direct:mechanism
776,1355,drug_disease,2,negative,direct:mechanism
777,1355,drug_disease,2,negative,direct:mechanism
777,1505,drug_disease,2,negative,direct:mechanism
778,1355,drug_disease,2,negative,direct:mechanism
779,1505,drug_disease,2,negative,direct:mechanism
780,1505,drug_disease,2,negative,direct:mechanism
781,1505,drug_disease,2,negative,direct:mechanism
782,1505,drug_disease,2,negative,direct:mechanism
783,1355,drug_disease,2,negative,direct:mechanism
784,1355,drug_disease,2,negative,direct:mechanism
785,1355,drug_disease,2,negative,direct:mechanism
786,1355,drug_disease,2,negative,direct:mechanism
787,1505,drug_disease,2,negative,direct:mechanism
788,1355,drug_disease,2,negative,direct:mechanism
789,1355,drug_disease,2,negative,direct:mechanism
790,1505,drug_disease,2,negative,direct:mechanism
791,1505,drug_disease,2,negative,direct:mechanism
792,1355,drug_disease,2,negative,direct:mechanism
793,1355,drug_disease,2,negative,direct:mechanism
794,1355,drug_disease,2,negative,direct:mechanism
795,1355,drug_disease,2,negative,direct:mechanism
796,1355,drug_disease,2,negative,direct:mechanism
797,1505,drug_disease,2,negative,direct:mechanism
798,1355,drug_disease,2,negative,direct:mechanism
798,1505,drug_disease,2,negative,direct:mechanism
799,1355,drug_disease,2,negative,direct:mechanism
800,1519,drug_disease,2,negative,direct:mechanism
800,1355,drug_disease,2,negative,direct:mechanism
801,1355,drug_disease,2,negative,direct:mechanism
802,605,drug_disease,2,negative,direct:mechanism
803,1505,drug_disease,2,negative,direct:mechanism
804,1355,drug_disease,2,negative,direct:mechanism
805,1355,drug_disease,2,negative,direct:mechanism
806,1505,drug_disease,2,negative,direct:mechanism
807,1355,drug_disease,2,negative,direct:mechanism
